studio_name,region,category,facebook_page_url,studio_slug,deep_link,about_paragraph,variant,post_text,headline,cta_button,image_copy,lead_magnet_exercise,lead_magnet_meta,compliance,deep_link_aikifield,deep_link_aikifield_path
BodyROK East Bay,East Bay,Pilates studio,https://www.facebook.com/452153754638216,bodyrok-east-bay,https://aikifield.com/games/exercises/?studio_id=bodyrok-east-bay&fb_page_id=452153754638216&exercise=wrist-grab-grounding&ref=fb_page_post,"Pilates reformer studio in Grand Lake Oakland. 3303 Lakeshore Ave. High-intensity reformer meets dance beats, energetic boutique fitness.",C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

East Bay movers at BodyROK East Bay — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=bodyrok-east-bay&fb_page_id=452153754638216&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for BodyROK East Bay,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=bodyrok-east-bay&fb_page_id=452153754638216&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=bodyrok-east-bay&ref=fb_page_post
Savage Jazz Dance Company,East Bay,Dance company,https://www.facebook.com/31686932343,savage-jazz-dance-company,https://aikifield.com/games/exercises/?studio_id=savage-jazz-dance-company&fb_page_id=31686932343&exercise=wrist-grab-grounding&ref=fb_page_post,The Sacramento Bee praised SJDC as the ultimate step for jazz fans. Dino-Ray Ramos described as flawless exploration of jazz music. Fiercely physical finely polished hot elegant and surprising. 4.9 stars 26 reviews. Oakland jazz dance institution at 530 18th St.,A_Lead_Magnet_Demo,"At Savage Jazz Dance Company, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Savage Jazz Dance Company students):

The Sacramento Bee praised SJDC as the ultimate step for jazz fans. Dino-Ray Ramos described as flawless exploration of jazz music. Fiercely physical ...

👉 https://aikifield.com/games/exercises/?studio_id=savage-jazz-dance-company&fb_page_id=31686932343&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Savage Jazz Dance Company Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=savage-jazz-dance-company&fb_page_id=31686932343&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=savage-jazz-dance-company&ref=fb_page_post
Savage Jazz Dance Company,East Bay,Dance company,https://www.facebook.com/31686932343,savage-jazz-dance-company,https://aikifield.com/games/exercises/?studio_id=savage-jazz-dance-company&fb_page_id=31686932343&exercise=wrist-grab-grounding&ref=fb_page_post,The Sacramento Bee praised SJDC as the ultimate step for jazz fans. Dino-Ray Ramos described as flawless exploration of jazz music. Fiercely physical finely polished hot elegant and surprising. 4.9 stars 26 reviews. Oakland jazz dance institution at 530 18th St.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Dance company at Savage Jazz Dance Company is about the sacramento bee praised sjdc as the ultimate step for jazz fans. dino-ray ramos described as flaw... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Savage Jazz Dance Company: https://aikifield.com/games/exercises/?studio_id=savage-jazz-dance-company&fb_page_id=31686932343&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=savage-jazz-dance-company&fb_page_id=31686932343&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=savage-jazz-dance-company&ref=fb_page_post
Savage Jazz Dance Company,East Bay,Dance company,https://www.facebook.com/31686932343,savage-jazz-dance-company,https://aikifield.com/games/exercises/?studio_id=savage-jazz-dance-company&fb_page_id=31686932343&exercise=wrist-grab-grounding&ref=fb_page_post,The Sacramento Bee praised SJDC as the ultimate step for jazz fans. Dino-Ray Ramos described as flawless exploration of jazz music. Fiercely physical finely polished hot elegant and surprising. 4.9 stars 26 reviews. Oakland jazz dance institution at 530 18th St.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

East Bay movers at Savage Jazz Dance Company — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=savage-jazz-dance-company&fb_page_id=31686932343&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for Savage Jazz Dance Company,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=savage-jazz-dance-company&fb_page_id=31686932343&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=savage-jazz-dance-company&ref=fb_page_post
Oakland Pole and Dance,East Bay,Pole Dance,https://www.facebook.com/OaklandPoleandDance,oakland-pole-and-dance,https://aikifield.com/games/exercises/?studio_id=oakland-pole-and-dance&fb_page_id=OaklandPoleandDance&exercise=wrist-grab-grounding&ref=fb_page_post,362 Grand Ave Oakland. Open 6am-11pm daily. Pole and dance instruction studio with expansive hours.,A_Lead_Magnet_Demo,"At Oakland Pole and Dance, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Oakland Pole and Dance students):

362 Grand Ave Oakland. Open 6am-11pm daily. Pole and dance instruction studio with expansive hours....

👉 https://aikifield.com/games/exercises/?studio_id=oakland-pole-and-dance&fb_page_id=OaklandPoleandDance&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Oakland Pole and Dance Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=oakland-pole-and-dance&fb_page_id=OaklandPoleandDance&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=oakland-pole-and-dance&ref=fb_page_post
Oakland Pole and Dance,East Bay,Pole Dance,https://www.facebook.com/OaklandPoleandDance,oakland-pole-and-dance,https://aikifield.com/games/exercises/?studio_id=oakland-pole-and-dance&fb_page_id=OaklandPoleandDance&exercise=wrist-grab-grounding&ref=fb_page_post,362 Grand Ave Oakland. Open 6am-11pm daily. Pole and dance instruction studio with expansive hours.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Pole Dance at Oakland Pole and Dance is about 362 grand ave oakland. open 6am-11pm daily. pole and dance instruction studio with expansive hours.... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Oakland Pole and Dance: https://aikifield.com/games/exercises/?studio_id=oakland-pole-and-dance&fb_page_id=OaklandPoleandDance&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=oakland-pole-and-dance&fb_page_id=OaklandPoleandDance&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=oakland-pole-and-dance&ref=fb_page_post
Oakland Pole and Dance,East Bay,Pole Dance,https://www.facebook.com/OaklandPoleandDance,oakland-pole-and-dance,https://aikifield.com/games/exercises/?studio_id=oakland-pole-and-dance&fb_page_id=OaklandPoleandDance&exercise=wrist-grab-grounding&ref=fb_page_post,362 Grand Ave Oakland. Open 6am-11pm daily. Pole and dance instruction studio with expansive hours.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

East Bay movers at Oakland Pole and Dance — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=oakland-pole-and-dance&fb_page_id=OaklandPoleandDance&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for Oakland Pole and Dance,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=oakland-pole-and-dance&fb_page_id=OaklandPoleandDance&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=oakland-pole-and-dance&ref=fb_page_post
SilKi Movement Studios,East Bay,Movement studio,https://www.facebook.com/SilKiMovementStudios,silki-movement-studios,https://aikifield.com/games/exercises/?studio_id=silki-movement-studios&fb_page_id=SilKiMovementStudios&exercise=wrist-grab-grounding&ref=fb_page_post,SilKi Movement Studios at 1035 22nd Ave #17 Oakland. Boutique dance instruction and movement lab.,A_Lead_Magnet_Demo,"At SilKi Movement Studios, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for SilKi Movement Studios students):

SilKi Movement Studios at 1035 22nd Ave #17 Oakland. Boutique dance instruction and movement lab....

👉 https://aikifield.com/games/exercises/?studio_id=silki-movement-studios&fb_page_id=SilKiMovementStudios&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",SilKi Movement Studios Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=silki-movement-studios&fb_page_id=SilKiMovementStudios&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=silki-movement-studios&ref=fb_page_post
SilKi Movement Studios,East Bay,Movement studio,https://www.facebook.com/SilKiMovementStudios,silki-movement-studios,https://aikifield.com/games/exercises/?studio_id=silki-movement-studios&fb_page_id=SilKiMovementStudios&exercise=wrist-grab-grounding&ref=fb_page_post,SilKi Movement Studios at 1035 22nd Ave #17 Oakland. Boutique dance instruction and movement lab.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Movement studio at SilKi Movement Studios is about silki movement studios at 1035 22nd ave #17 oakland. boutique dance instruction and movement lab.... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for SilKi Movement Studios: https://aikifield.com/games/exercises/?studio_id=silki-movement-studios&fb_page_id=SilKiMovementStudios&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=silki-movement-studios&fb_page_id=SilKiMovementStudios&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=silki-movement-studios&ref=fb_page_post
SilKi Movement Studios,East Bay,Movement studio,https://www.facebook.com/SilKiMovementStudios,silki-movement-studios,https://aikifield.com/games/exercises/?studio_id=silki-movement-studios&fb_page_id=SilKiMovementStudios&exercise=wrist-grab-grounding&ref=fb_page_post,SilKi Movement Studios at 1035 22nd Ave #17 Oakland. Boutique dance instruction and movement lab.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

East Bay movers at SilKi Movement Studios — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=silki-movement-studios&fb_page_id=SilKiMovementStudios&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for SilKi Movement Studios,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=silki-movement-studios&fb_page_id=SilKiMovementStudios&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=silki-movement-studios&ref=fb_page_post
Hipline Oakland,East Bay,Dance fitness,https://www.facebook.com/Hipline,hipline-oakland,https://aikifield.com/games/exercises/?studio_id=hipline-oakland&fb_page_id=Hipline&exercise=wrist-grab-grounding&ref=fb_page_post,Hipline at 3270 Lakeshore Ave Oakland - dance fitness sanctuary blending movement and empowerment. Bellydance inspired fitness classes.,A_Lead_Magnet_Demo,"At Hipline Oakland, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Hipline Oakland students):

Hipline at 3270 Lakeshore Ave Oakland - dance fitness sanctuary blending movement and empowerment. Bellydance inspired fitness classes....

👉 https://aikifield.com/games/exercises/?studio_id=hipline-oakland&fb_page_id=Hipline&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Hipline Oakland Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=hipline-oakland&fb_page_id=Hipline&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=hipline-oakland&ref=fb_page_post
Hipline Oakland,East Bay,Dance fitness,https://www.facebook.com/Hipline,hipline-oakland,https://aikifield.com/games/exercises/?studio_id=hipline-oakland&fb_page_id=Hipline&exercise=wrist-grab-grounding&ref=fb_page_post,Hipline at 3270 Lakeshore Ave Oakland - dance fitness sanctuary blending movement and empowerment. Bellydance inspired fitness classes.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Dance fitness at Hipline Oakland is about hipline at 3270 lakeshore ave oakland - dance fitness sanctuary blending movement and empowerment. b... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Hipline Oakland: https://aikifield.com/games/exercises/?studio_id=hipline-oakland&fb_page_id=Hipline&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=hipline-oakland&fb_page_id=Hipline&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=hipline-oakland&ref=fb_page_post
Hipline Oakland,East Bay,Dance fitness,https://www.facebook.com/Hipline,hipline-oakland,https://aikifield.com/games/exercises/?studio_id=hipline-oakland&fb_page_id=Hipline&exercise=wrist-grab-grounding&ref=fb_page_post,Hipline at 3270 Lakeshore Ave Oakland - dance fitness sanctuary blending movement and empowerment. Bellydance inspired fitness classes.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

East Bay movers at Hipline Oakland — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=hipline-oakland&fb_page_id=Hipline&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for Hipline Oakland,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=hipline-oakland&fb_page_id=Hipline&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=hipline-oakland&ref=fb_page_post
Aikido Shinryukan Burnside Dojo - Seiryukan,Christchurch NZ,Aikido dojo,https://www.facebook.com/194171057065,aikido-shinryukan-burnside-dojo---seiryukan,https://aikifield.com/games/exercises/?studio_id=aikido-shinryukan-burnside-dojo---seiryukan&fb_page_id=194171057065&exercise=wrist-grab-grounding&ref=fb_page_post,Aikido Seiryukan is the South Island's largest Aikido club. Burnside Dojo at 345 Clyde Rd. 4.9 stars 11 reviews. Traditional community dojo welcoming all levels.,A_Lead_Magnet_Demo,"At Aikido Shinryukan Burnside Dojo - Seiryukan, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Aikido Shinryukan Burnside Dojo - Seiryukan students):

Aikido Seiryukan is the South Island's largest Aikido club. Burnside Dojo at 345 Clyde Rd. 4.9 stars 11 reviews. Traditional community dojo welcoming ...

👉 https://aikifield.com/games/exercises/?studio_id=aikido-shinryukan-burnside-dojo---seiryukan&fb_page_id=194171057065&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Aikido Shinryukan Burnside Dojo - Seiryukan Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=aikido-shinryukan-burnside-dojo---seiryukan&fb_page_id=194171057065&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=aikido-shinryukan-burnside-dojo---seiryukan&ref=fb_page_post
Aikido Shinryukan Burnside Dojo - Seiryukan,Christchurch NZ,Aikido dojo,https://www.facebook.com/194171057065,aikido-shinryukan-burnside-dojo---seiryukan,https://aikifield.com/games/exercises/?studio_id=aikido-shinryukan-burnside-dojo---seiryukan&fb_page_id=194171057065&exercise=wrist-grab-grounding&ref=fb_page_post,Aikido Seiryukan is the South Island's largest Aikido club. Burnside Dojo at 345 Clyde Rd. 4.9 stars 11 reviews. Traditional community dojo welcoming all levels.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Aikido dojo at Aikido Shinryukan Burnside Dojo - Seiryukan is about aikido seiryukan is the south island's largest aikido club. burnside dojo at 345 clyde rd. 4.9 stars... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Aikido Shinryukan Burnside Dojo - Seiryukan: https://aikifield.com/games/exercises/?studio_id=aikido-shinryukan-burnside-dojo---seiryukan&fb_page_id=194171057065&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=aikido-shinryukan-burnside-dojo---seiryukan&fb_page_id=194171057065&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=aikido-shinryukan-burnside-dojo---seiryukan&ref=fb_page_post
